2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 18:58:06,087 - INFO - Trial 13, Epoch 3/10, Train Loss: 29.6979, Val Loss: 3.8593, Val Accuracy: 89.11%
2024-10-14 18:58:15,131 - INFO - Trial 13, Epoch 4/10, Train Loss: 27.0386, Val Loss: 8.0520, Val Accuracy: 77.72%
2024-10-14 18:58:24,232 - INFO - Trial 13, Epoch 5/10, Train Loss: 26.2683, Val Loss: 5.3482, Val Accuracy: 82.67%
2024-10-14 18:58:33,299 - INFO - Trial 13, Epoch 6/10, Train Loss: 23.9992, Val Loss: 2.6454, Val Accuracy: 92.57%
2024-10-14 18:58:42,409 - INFO - Trial 13, Epoch 7/10, Train Loss: 21.3328, Val Loss: 3.1962, Val Accuracy: 90.10%
2024-10-14 18:58:51,461 - INFO - Trial 13, Epoch 8/10, Train Loss: 21.6483, Val Loss: 2.4605, Val Accuracy: 93.07%
2024-10-14 18:59:00,477 - INFO - Trial 13, Epoch 9/10, Train Loss: 21.5421, Val Loss: 2.8263, Val Accuracy: 92.57%
2024-10-14 18:59:09,582 - INFO - Trial 13, Epoch 10/10, Train Loss: 21.7381, Val Loss: 2.2876, Val Accuracy: 93.56%
2024-10-14 18:59:23,601 - INFO - Trial 14, Epoch 1/10, Train Loss: 65.2812, Val Loss: 7.9324, Val Accuracy: 64.85%
2024-10-14 18:59:23,601 - INFO - Trial 14 pruned at epoch 1
2024-10-14 18:59:32,782 - INFO - Trial 15, Epoch 1/10, Train Loss: 63.7039, Val Loss: 9.4149, Val Accuracy: 46.53%
2024-10-14 18:59:32,783 - INFO - Trial 15 pruned at epoch 1
2024-10-14 18:59:51,726 - INFO - Trial 16, Epoch 1/10, Train Loss: 64.0276, Val Loss: 9.4883, Val Accuracy: 53.47%
2024-10-14 18:59:51,727 - INFO - Trial 16 pruned at epoch 1
2024-10-14 19:00:00,638 - INFO - Trial 17, Epoch 1/10, Train Loss: 66.3111, Val Loss: 8.6456, Val Accuracy: 71.78%
2024-10-14 19:00:09,469 - INFO - Trial 17, Epoch 2/10, Train Loss: 54.0227, Val Loss: 6.7850, Val Accuracy: 71.29%
2024-10-14 19:00:09,469 - INFO - Trial 17 pruned at epoch 2
2024-10-14 19:00:18,573 - INFO - Trial 18, Epoch 1/10, Train Loss: 54.7944, Val Loss: 6.5079, Val Accuracy: 76.73%
2024-10-14 19:00:27,493 - INFO - Trial 18, Epoch 2/10, Train Loss: 46.0359, Val Loss: 6.3440, Val Accuracy: 79.70%
2024-10-14 19:00:36,443 - INFO - Trial 18, Epoch 3/10, Train Loss: 36.1107, Val Loss: 6.5207, Val Accuracy: 74.26%
2024-10-14 19:00:45,386 - INFO - Trial 18, Epoch 4/10, Train Loss: 31.2058, Val Loss: 4.4963, Val Accuracy: 88.12%
2024-10-14 19:00:54,311 - INFO - Trial 18, Epoch 5/10, Train Loss: 30.1975, Val Loss: 4.4113, Val Accuracy: 88.12%
2024-10-14 19:01:03,181 - INFO - Trial 18, Epoch 6/10, Train Loss: 26.6568, Val Loss: 4.0564, Val Accuracy: 89.60%
2024-10-14 19:01:12,097 - INFO - Trial 18, Epoch 7/10, Train Loss: 25.6798, Val Loss: 5.3146, Val Accuracy: 83.66%
2024-10-14 19:01:21,023 - INFO - Trial 18, Epoch 8/10, Train Loss: 24.7290, Val Loss: 4.1782, Val Accuracy: 89.60%
2024-10-14 19:01:29,915 - INFO - Trial 18, Epoch 9/10, Train Loss: 23.0950, Val Loss: 3.8828, Val Accuracy: 91.09%
2024-10-14 19:01:38,846 - INFO - Trial 18, Epoch 10/10, Train Loss: 22.3699, Val Loss: 3.8532, Val Accuracy: 87.13%
2024-10-14 19:01:51,533 - INFO - Trial 19, Epoch 1/10, Train Loss: 15.1764, Val Loss: 2.6608, Val Accuracy: 54.95%
2024-10-14 19:01:51,534 - INFO - Trial 19 pruned at epoch 1
2024-10-14 19:02:00,641 - INFO - Trial 20, Epoch 1/10, Train Loss: 58.3567, Val Loss: 8.6881, Val Accuracy: 60.40%
2024-10-14 19:02:00,641 - INFO - Trial 20 pruned at epoch 1
2024-10-14 19:02:09,743 - INFO - Trial 21, Epoch 1/10, Train Loss: 59.9320, Val Loss: 7.2929, Val Accuracy: 71.78%
2024-10-14 19:02:18,830 - INFO - Trial 21, Epoch 2/10, Train Loss: 47.3318, Val Loss: 7.5610, Val Accuracy: 65.84%
2024-10-14 19:02:18,831 - INFO - Trial 21 pruned at epoch 2
2024-10-14 19:02:27,935 - INFO - Trial 22, Epoch 1/10, Train Loss: 58.5167, Val Loss: 9.2794, Val Accuracy: 54.95%
2024-10-14 19:02:27,935 - INFO - Trial 22 pruned at epoch 1
2024-10-14 19:02:37,077 - INFO - Trial 23, Epoch 1/10, Train Loss: 60.1846, Val Loss: 7.9197, Val Accuracy: 68.81%
2024-10-14 19:02:37,077 - INFO - Trial 23 pruned at epoch 1
2024-10-14 19:02:46,026 - INFO - Trial 24, Epoch 1/10, Train Loss: 64.8956, Val Loss: 8.0493, Val Accuracy: 74.75%
2024-10-14 19:02:54,831 - INFO - Trial 24, Epoch 2/10, Train Loss: 49.2890, Val Loss: 6.2062, Val Accuracy: 78.22%
2024-10-14 19:03:03,645 - INFO - Trial 24, Epoch 3/10, Train Loss: 41.0448, Val Loss: 5.8981, Val Accuracy: 83.17%
2024-10-14 19:03:12,463 - INFO - Trial 24, Epoch 4/10, Train Loss: 39.8394, Val Loss: 11.8386, Val Accuracy: 50.50%
2024-10-14 19:03:21,302 - INFO - Trial 24, Epoch 5/10, Train Loss: 38.5190, Val Loss: 7.9275, Val Accuracy: 71.29%
2024-10-14 19:03:30,137 - INFO - Trial 24, Epoch 6/10, Train Loss: 34.9154, Val Loss: 6.6060, Val Accuracy: 74.75%
2024-10-14 19:03:39,304 - INFO - Trial 24, Epoch 7/10, Train Loss: 34.6259, Val Loss: 7.9120, Val Accuracy: 72.77%
2024-10-14 19:03:48,480 - INFO - Trial 24, Epoch 8/10, Train Loss: 32.0664, Val Loss: 6.0045, Val Accuracy: 77.23%
2024-10-14 19:03:57,681 - INFO - Trial 24, Epoch 9/10, Train Loss: 31.2354, Val Loss: 8.1363, Val Accuracy: 71.78%
2024-10-14 19:04:06,496 - INFO - Trial 24, Epoch 10/10, Train Loss: 30.7911, Val Loss: 8.2212, Val Accuracy: 73.27%
2024-10-14 19:04:15,533 - INFO - Trial 25, Epoch 1/10, Train Loss: 58.6561, Val Loss: 6.7483, Val Accuracy: 74.26%
2024-10-14 19:04:24,635 - INFO - Trial 25, Epoch 2/10, Train Loss: 40.3753, Val Loss: 4.9141, Val Accuracy: 85.15%
2024-10-14 19:04:33,669 - INFO - Trial 25, Epoch 3/10, Train Loss: 31.2145, Val Loss: 4.1963, Val Accuracy: 88.12%
2024-10-14 19:04:42,741 - INFO - Trial 25, Epoch 4/10, Train Loss: 24.7045, Val Loss: 3.7300, Val Accuracy: 87.13%
2024-10-14 19:04:51,843 - INFO - Trial 25, Epoch 5/10, Train Loss: 22.8312, Val Loss: 2.8203, Val Accuracy: 91.09%
2024-10-14 19:05:00,817 - INFO - Trial 25, Epoch 6/10, Train Loss: 21.5154, Val Loss: 3.3637, Val Accuracy: 93.07%
2024-10-14 19:05:10,082 - INFO - Trial 25, Epoch 7/10, Train Loss: 21.2684, Val Loss: 2.6111, Val Accuracy: 94.06%
2024-10-14 19:05:19,351 - INFO - Trial 25, Epoch 8/10, Train Loss: 19.6387, Val Loss: 2.4174, Val Accuracy: 93.56%
2024-10-14 19:05:28,362 - INFO - Trial 25, Epoch 9/10, Train Loss: 17.4571, Val Loss: 2.7635, Val Accuracy: 90.10%
2024-10-14 19:05:37,533 - INFO - Trial 25, Epoch 10/10, Train Loss: 18.3170, Val Loss: 2.5331, Val Accuracy: 93.07%
2024-10-14 19:05:52,496 - INFO - Trial 26, Epoch 1/10, Train Loss: 62.1115, Val Loss: 6.8263, Val Accuracy: 77.72%
